Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
kia,optima,2000,1.5,electric,automatic,258915,3,3,3921
ford,explorer,2007,2.0,hybrid,semi-automatic,41481,2,5,8370
mercedes,e-class,2022,3.6,diesel,automatic,198362,5,5,11832
chevrolet,malibu,2016,4.0,hybrid,automatic,110946,5,4,13181
chevrolet,malibu,2022,1.6,electric,automatic,194358,4,1,11912
bmw,x5,2010,1.8,petrol,automatic,38947,4,4,9621
audi,a4,2015,4.3,petrol,semi-automatic,21986,4,1,12460
toyota,corolla,2001,2.4,electric,manual,153623,5,5,5727
bmw,5 series,2004,2.9,petrol,automatic,215282,4,3,5394
hyundai,elantra,2015,4.6,diesel,automatic,172957,2,5,11240
toyota,camry,2021,3.3,petrol,automatic,172897,3,3,11742
bmw,5 series,2001,3.8,hybrid,manual,188485,2,5,5430
bmw,5 series,2007,3.4,petrol,semi-automatic,271277,2,1,4174
toyota,corolla,2010,3.8,electric,semi-automatic,84379,4,4,11212
ford,focus,2002,4.3,hybrid,manual,171943,5,3,6561
chevrolet,equinox,2015,2.3,electric,manual,186446,2,1,9171
audi,a4,2016,3.1,hybrid,automatic,171454,3,3,11070
honda,accord,2014,1.9,hybrid,automatic,63052,3,1,11438
volkswagen,passat,2017,3.7,hybrid,automatic,280427,3,1,9791
mercedes,e-class,2005,2.6,hybrid,semi-automatic,169337,3,5,5813
kia,optima,2002,2.6,electric,manual,103919,2,3,7221
toyota,rav4,2007,2.1,hybrid,manual,271466,5,1,3870
chevrolet,equinox,2012,3.2,diesel,automatic,167296,3,1,9054
hyundai,elantra,2006,1.1,diesel,automatic,286944,4,4,2761
volkswagen,passat,2007,4.2,hybrid,automatic,27307,3,5,12353
volkswagen,passat,2009,3.3,petrol,manual,72733,2,3,8645
mercedes,e-class,2015,4.8,electric,automatic,148686,4,1,13926
honda,accord,2015,1.6,petrol,semi-automatic,166446,3,1,6871
kia,sportage,2015,4.6,electric,semi-automatic,275056,5,3,9698
toyota,corolla,2016,4.2,petrol,semi-automatic,297649,3,5,7147
bmw,3 series,2005,3.5,petrol,automatic,126275,3,2,8074
toyota,rav4,2012,3.8,petrol,semi-automatic,261912,5,5,6261
chevrolet,impala,2012,1.5,hybrid,semi-automatic,67196,3,2,8856
audi,q5,2001,5.0,petrol,manual,214136,4,4,5117
hyundai,sonata,2016,2.1,diesel,manual,80179,4,2,9396
kia,sportage,2006,3.6,hybrid,semi-automatic,59893,5,1,9302
toyota,rav4,2004,1.3,electric,automatic,106431,5,3,7971
kia,rio,2017,2.1,diesel,manual,277622,3,1,5747
audi,a4,2015,4.4,petrol,manual,290012,2,2,7199
honda,accord,2002,1.1,petrol,manual,164737,5,3,2505
mercedes,e-class,2002,1.2,diesel,automatic,104621,5,4,5307
audi,a3,2013,3.7,petrol,manual,18182,3,3,11336
mercedes,gla,2000,3.3,diesel,semi-automatic,156246,3,5,4275
toyota,rav4,2016,4.3,electric,automatic,170227,4,1,13295
audi,q5,2016,4.1,diesel,automatic,249475,2,5,9510
bmw,5 series,2011,4.5,petrol,automatic,188240,5,3,9635
audi,q5,2011,1.9,electric,automatic,73858,3,3,11322
toyota,rav4,2014,4.3,diesel,semi-automatic,34617,2,4,11907
bmw,3 series,2016,1.5,electric,manual,108570,2,2,10228
toyota,camry,2012,4.4,diesel,semi-automatic,63389,5,2,10832
honda,accord,2001,3.9,electric,automatic,283111,4,1,6137
ford,fiesta,2006,4.4,petrol,automatic,250389,2,5,6792
bmw,3 series,2010,3.3,electric,manual,561,5,4,12388
toyota,camry,2019,4.2,petrol,automatic,113614,3,5,13227
kia,sportage,2001,2.8,electric,automatic,284655,5,1,5006
mercedes,c-class,2006,4.8,diesel,automatic,236495,3,1,7470
bmw,3 series,2000,5.0,electric,semi-automatic,232886,3,3,6442
mercedes,c-class,2008,3.4,electric,semi-automatic,204692,4,3,7806
ford,explorer,2021,4.2,diesel,automatic,282353,5,4,10452
toyota,camry,2018,2.4,electric,automatic,135238,2,2,12695
honda,cr-v,2002,2.1,electric,automatic,87629,5,1,8547
bmw,x5,2001,4.6,hybrid,manual,126853,5,2,7462
hyundai,sonata,2017,1.9,hybrid,automatic,67747,2,2,12245
toyota,rav4,2005,2.4,hybrid,manual,247532,3,3,4049
chevrolet,impala,2015,4.0,electric,semi-automatic,207715,2,1,10445
toyota,rav4,2019,2.8,petrol,semi-automatic,142254,3,4,9754
bmw,5 series,2017,3.2,diesel,automatic,271941,3,2,8461
kia,optima,2012,1.1,petrol,automatic,197244,5,5,6355
kia,sportage,2020,1.1,electric,automatic,213443,5,4,10431
kia,sportage,2003,2.2,petrol,manual,288186,2,1,2000
chevrolet,equinox,2019,2.4,electric,automatic,245509,2,3,10789
ford,explorer,2004,1.9,petrol,semi-automatic,218934,4,3,2821
audi,a3,2022,3.0,diesel,manual,265987,5,5,8380
mercedes,c-class,2020,4.1,electric,semi-automatic,263829,4,1,10923
audi,a4,2003,1.8,diesel,semi-automatic,94374,5,3,4912
mercedes,gla,2007,1.1,hybrid,semi-automatic,254560,4,2,3208
audi,a4,2007,3.8,hybrid,manual,209796,5,2,6804
kia,rio,2003,1.0,petrol,semi-automatic,221435,2,3,2000
bmw,3 series,2004,2.7,diesel,automatic,168782,5,4,6124
honda,civic,2002,1.3,electric,semi-automatic,268071,3,1,2638
toyota,corolla,2007,1.7,electric,manual,194896,3,1,6002
ford,fiesta,2006,4.3,electric,semi-automatic,3768,2,4,12124
volkswagen,passat,2016,1.3,electric,semi-automatic,198996,2,2,8220
audi,q5,2017,1.1,electric,semi-automatic,21203,2,4,11875
kia,rio,2001,3.0,hybrid,semi-automatic,235767,5,4,3684
volkswagen,golf,2003,3.1,diesel,automatic,247238,3,5,4655
volkswagen,golf,2022,3.9,electric,manual,61450,4,2,15371
volkswagen,golf,2015,4.7,electric,manual,260973,5,5,10080
hyundai,tucson,2018,1.3,diesel,automatic,38487,5,1,11530
toyota,corolla,2015,2.1,electric,manual,267695,5,4,7346
ford,explorer,2006,1.2,hybrid,automatic,126309,2,5,7073
kia,rio,2001,3.9,hybrid,manual,168949,2,2,5921
ford,fiesta,2000,3.2,petrol,semi-automatic,248335,2,3,2333
ford,focus,2000,2.4,hybrid,automatic,60894,2,3,7782
toyota,camry,2023,2.7,diesel,semi-automatic,283868,4,2,8022
volkswagen,tiguan,2022,3.0,diesel,automatic,113682,4,1,12926
volkswagen,golf,2016,2.4,hybrid,manual,115408,4,5,9991
toyota,corolla,2002,4.1,hybrid,automatic,102787,3,2,9244
bmw,x5,2018,2.8,hybrid,semi-automatic,115288,5,1,10994
honda,cr-v,2019,1.7,petrol,automatic,22677,5,1,12546
volkswagen,golf,2011,2.4,electric,automatic,30202,4,2,12695
toyota,camry,2020,1.7,electric,automatic,39049,4,3,14519
audi,q5,2002,4.5,hybrid,automatic,132635,4,5,9047
bmw,5 series,2013,4.9,petrol,manual,148705,4,4,9925
bmw,3 series,2000,3.3,diesel,semi-automatic,188844,5,3,3623
volkswagen,golf,2016,2.4,electric,semi-automatic,42059,5,5,12458
hyundai,elantra,2012,3.5,hybrid,automatic,106479,2,4,11570
bmw,5 series,2011,4.3,petrol,manual,7915,2,2,11541
honda,accord,2007,2.5,diesel,automatic,211916,2,5,5961
mercedes,gla,2001,2.3,electric,automatic,201173,3,5,6176
kia,optima,2015,1.4,petrol,manual,167521,5,3,6649
toyota,camry,2011,2.0,electric,semi-automatic,76782,5,1,9864
hyundai,tucson,2012,1.9,petrol,manual,58475,4,1,8430
ford,focus,2007,4.4,petrol,semi-automatic,190302,4,1,6793
ford,explorer,2015,2.5,petrol,semi-automatic,141037,2,2,8279
ford,focus,2008,3.7,hybrid,manual,155423,5,2,8091
mercedes,gla,2009,3.8,electric,automatic,188809,4,5,10323
volkswagen,passat,2017,4.7,petrol,semi-automatic,56768,2,5,12764
chevrolet,impala,2016,3.3,hybrid,semi-automatic,291063,2,5,7378
chevrolet,malibu,2022,3.7,electric,automatic,169151,5,3,14516
hyundai,elantra,2000,4.9,petrol,manual,201255,5,3,4974
audi,q5,2012,2.3,diesel,manual,95865,2,3,8082
bmw,3 series,2011,3.9,electric,manual,49207,3,5,12315
bmw,3 series,2012,3.4,petrol,semi-automatic,174965,5,3,7600
toyota,camry,2019,4.7,hybrid,automatic,253785,5,4,11924
bmw,5 series,2001,4.8,electric,semi-automatic,294363,5,5,5312
honda,accord,2021,4.2,petrol,automatic,68962,3,3,14720
honda,cr-v,2000,3.2,electric,automatic,281735,3,3,5165
ford,fiesta,2000,4.0,diesel,manual,39659,3,5,7306
hyundai,sonata,2018,1.2,diesel,semi-automatic,17147,5,3,10357
chevrolet,equinox,2017,2.5,electric,semi-automatic,233090,5,2,9038
kia,sportage,2012,3.1,diesel,automatic,15738,5,4,11985
ford,focus,2000,4.6,petrol,automatic,66018,5,2,8879
chevrolet,malibu,2017,1.8,petrol,manual,102659,5,1,8946
honda,civic,2005,3.1,petrol,semi-automatic,195296,5,3,4794
volkswagen,passat,2013,3.4,diesel,automatic,73688,5,3,11426
chevrolet,equinox,2013,1.9,electric,manual,59826,5,5,10703
ford,focus,2023,3.3,diesel,manual,258969,5,1,9120
volkswagen,passat,2021,3.9,petrol,manual,284852,5,5,8602
ford,explorer,2020,4.9,diesel,semi-automatic,274959,4,2,9500
hyundai,sonata,2003,4.3,electric,manual,154422,2,4,8211
mercedes,c-class,2019,1.1,hybrid,manual,261205,4,4,6675
hyundai,elantra,2002,4.0,petrol,automatic,85143,2,1,8497
ford,focus,2015,1.5,hybrid,semi-automatic,293123,3,2,5237
chevrolet,malibu,2019,1.2,hybrid,automatic,217110,4,1,9157
volkswagen,passat,2003,1.7,petrol,semi-automatic,160459,3,1,3490
mercedes,c-class,2003,3.7,hybrid,automatic,91315,5,5,9373
bmw,x5,2003,4.2,electric,manual,214401,2,1,6911
kia,sportage,2020,1.7,electric,automatic,126451,4,1,12770
chevrolet,impala,2006,1.2,diesel,manual,148497,3,1,4130
ford,fiesta,2009,3.6,diesel,manual,230976,5,3,5780
volkswagen,golf,2007,4.9,petrol,semi-automatic,23679,3,3,10626
volkswagen,passat,2008,2.6,diesel,semi-automatic,159839,4,2,5903
ford,explorer,2000,1.6,petrol,manual,13049,2,5,5439
kia,rio,2003,2.6,hybrid,automatic,51216,5,1,9075
hyundai,tucson,2005,1.3,electric,semi-automatic,178582,4,4,5328
toyota,corolla,2010,4.3,diesel,manual,198106,2,2,7437
ford,focus,2002,1.2,electric,automatic,210422,5,3,5191
kia,sportage,2009,2.5,diesel,manual,185978,5,2,5580
audi,a3,2006,1.9,diesel,semi-automatic,80059,4,4,6198
ford,fiesta,2009,1.9,hybrid,manual,277783,5,4,4144
mercedes,gla,2006,2.2,petrol,automatic,231035,3,4,4979
mercedes,c-class,2019,4.5,electric,automatic,87765,4,5,16044
chevrolet,impala,2002,2.9,hybrid,automatic,272265,5,1,4654
honda,cr-v,2000,3.0,hybrid,automatic,125096,3,4,7098
chevrolet,malibu,2006,3.1,hybrid,manual,185491,2,4,6290
audi,q5,2007,1.6,electric,automatic,134078,4,4,8618
volkswagen,passat,2017,4.5,electric,semi-automatic,276657,4,1,10166
kia,rio,2001,3.3,petrol,automatic,37508,5,5,8449
volkswagen,passat,2010,3.4,diesel,manual,49938,3,3,9501
hyundai,sonata,2005,1.7,electric,manual,272765,3,2,3844
volkswagen,tiguan,2017,4.9,hybrid,manual,241010,4,2,10279
bmw,5 series,2009,1.7,petrol,semi-automatic,200595,3,4,4488
audi,a4,2001,2.0,petrol,manual,86771,2,3,4664
ford,focus,2004,3.9,electric,manual,173016,3,3,7739
mercedes,e-class,2015,1.5,hybrid,semi-automatic,81145,3,5,9477
audi,a4,2006,2.5,diesel,semi-automatic,177790,4,2,4844
hyundai,elantra,2003,2.8,diesel,automatic,150338,4,4,6293
chevrolet,equinox,2023,1.3,electric,manual,76764,4,3,12764
kia,rio,2006,2.8,electric,manual,134987,5,5,8000
mercedes,e-class,2011,1.5,hybrid,semi-automatic,171581,4,2,6468
volkswagen,golf,2023,4.4,electric,automatic,136725,4,3,16165
bmw,x5,2002,1.5,diesel,semi-automatic,259173,3,5,2000
volkswagen,tiguan,2013,3.4,hybrid,manual,282791,3,2,6744
mercedes,gla,2018,2.2,hybrid,automatic,188996,3,4,10420
kia,optima,2002,4.8,petrol,automatic,55077,2,2,9898
volkswagen,tiguan,2002,3.4,diesel,automatic,227745,3,4,5045
ford,fiesta,2010,1.6,diesel,automatic,223850,2,3,5723
toyota,camry,2007,3.3,electric,manual,252382,5,2,6452
hyundai,elantra,2021,1.4,petrol,semi-automatic,101078,5,3,9778
audi,q5,2021,2.6,petrol,automatic,243061,5,2,9638
bmw,3 series,2017,1.7,diesel,semi-automatic,65698,5,2,9586
chevrolet,malibu,2013,2.7,hybrid,semi-automatic,237927,2,5,6941
toyota,camry,2000,3.0,diesel,automatic,3415,2,2,8531
mercedes,e-class,2022,3.9,petrol,semi-automatic,144875,3,2,11702
chevrolet,malibu,2017,1.2,hybrid,semi-automatic,145755,2,2,8484
audi,q5,2008,4.4,hybrid,automatic,140200,2,5,10596
toyota,corolla,2014,2.7,petrol,automatic,221240,3,3,8075
mercedes,e-class,2001,4.9,petrol,semi-automatic,187747,3,5,5545
kia,optima,2003,3.1,hybrid,manual,31090,5,4,8478
bmw,5 series,2012,1.5,electric,automatic,209765,4,2,8504
mercedes,c-class,2010,2.7,electric,manual,243424,3,5,6931
chevrolet,malibu,2011,4.4,diesel,manual,299696,3,5,5806
audi,q5,2005,1.5,electric,semi-automatic,236909,5,5,4361
mercedes,e-class,2010,2.1,diesel,automatic,284806,3,3,5003
mercedes,c-class,2006,4.5,hybrid,automatic,135379,3,2,10192
ford,fiesta,2011,4.6,hybrid,automatic,53106,3,5,13437
audi,a3,2005,3.1,diesel,manual,134428,4,1,6011
bmw,x5,2007,4.2,hybrid,manual,112541,5,5,9149
ford,explorer,2008,3.3,hybrid,automatic,284711,3,5,6605
bmw,5 series,2023,3.5,petrol,automatic,282240,5,1,10355
audi,q5,2006,3.8,electric,automatic,69519,5,4,11809
ford,explorer,2005,3.5,hybrid,semi-automatic,101496,2,5,8070
kia,sportage,2007,2.0,petrol,manual,259084,4,5,3018
audi,a4,2012,1.6,hybrid,semi-automatic,151695,4,3,7266
bmw,x5,2014,3.0,hybrid,automatic,253364,2,1,8732
ford,focus,2021,1.1,petrol,manual,6376,2,3,11372
bmw,3 series,2006,4.4,hybrid,semi-automatic,256129,5,1,6177
honda,cr-v,2005,1.2,diesel,semi-automatic,106837,2,1,4663
bmw,3 series,2003,3.3,electric,manual,124893,2,1,7802
bmw,3 series,2003,2.2,hybrid,semi-automatic,271820,3,3,2763
bmw,3 series,2005,3.2,petrol,semi-automatic,42332,4,4,7953
chevrolet,malibu,2009,3.0,hybrid,manual,267729,3,3,5445
hyundai,tucson,2008,2.9,electric,automatic,111252,4,5,10674
audi,a3,2003,2.9,petrol,automatic,186608,3,4,5667
hyundai,sonata,2018,3.5,electric,semi-automatic,221719,4,1,10565
ford,explorer,2005,1.5,hybrid,semi-automatic,29663,2,5,7506
honda,cr-v,2004,4.2,hybrid,automatic,28219,2,1,11435
kia,optima,2023,3.3,petrol,automatic,16917,5,3,15461
audi,q5,2022,3.1,hybrid,manual,265538,3,4,9489
honda,accord,2023,1.4,hybrid,automatic,194356,2,4,11012
hyundai,elantra,2000,1.3,hybrid,semi-automatic,14927,3,3,6101
hyundai,elantra,2020,3.8,petrol,automatic,176673,2,4,11866
bmw,5 series,2007,3.1,electric,automatic,197883,3,2,8842
honda,accord,2001,1.5,electric,semi-automatic,216132,4,3,3577
hyundai,tucson,2018,1.5,hybrid,automatic,21672,4,5,13066
audi,a4,2020,2.1,electric,automatic,78099,2,5,14138
toyota,corolla,2022,4.8,diesel,automatic,7292,4,3,16854
mercedes,gla,2021,1.4,petrol,automatic,237379,5,3,8552
audi,q5,2002,3.7,petrol,automatic,63496,4,3,8630
honda,civic,2017,4.5,diesel,semi-automatic,217124,5,5,9357
volkswagen,passat,2023,2.2,hybrid,manual,64724,3,4,12905
bmw,5 series,2023,3.6,hybrid,manual,8520,4,3,15429
bmw,3 series,2018,2.6,petrol,manual,33654,4,3,11426
bmw,5 series,2018,1.8,electric,automatic,245660,4,1,9886
bmw,3 series,2005,1.9,hybrid,manual,230019,5,3,3899
honda,accord,2016,2.3,electric,semi-automatic,4516,4,1,13109
kia,sportage,2011,4.2,diesel,manual,201362,5,1,7572
hyundai,elantra,2007,1.4,electric,semi-automatic,172065,5,5,6158
hyundai,tucson,2023,1.3,hybrid,manual,76669,5,2,11766
toyota,camry,2011,3.0,petrol,manual,137795,3,2,7644
honda,cr-v,2013,1.3,petrol,automatic,264773,5,3,5504
hyundai,elantra,2011,4.8,diesel,manual,224629,4,5,7707
kia,optima,2015,4.8,diesel,automatic,115616,2,4,12587
honda,civic,2014,1.3,diesel,automatic,58476,4,5,9930
hyundai,sonata,2005,3.7,electric,automatic,102521,4,1,10749
honda,cr-v,2000,3.8,electric,manual,54833,2,3,8803
mercedes,gla,2009,2.9,electric,semi-automatic,270315,2,4,6293
hyundai,sonata,2008,3.8,petrol,automatic,248827,2,4,6823
audi,a3,2019,1.7,hybrid,automatic,188824,4,2,10223
toyota,corolla,2012,4.0,electric,semi-automatic,289548,4,5,7909
honda,civic,2005,1.7,diesel,automatic,216571,4,5,4468
kia,optima,2000,2.4,hybrid,automatic,80928,4,2,7381
toyota,rav4,2016,1.8,hybrid,semi-automatic,7976,2,2,11540
kia,optima,2009,2.6,electric,semi-automatic,133903,5,4,8721
bmw,3 series,2007,3.1,hybrid,automatic,237559,2,4,7048
kia,rio,2003,2.2,petrol,manual,294310,3,2,2000
ford,focus,2019,1.5,petrol,automatic,290034,2,1,6999
toyota,rav4,2001,4.2,electric,manual,197760,4,4,6644
audi,a4,2006,1.5,diesel,manual,64890,3,3,6102
hyundai,tucson,2012,4.4,electric,manual,124691,5,5,11606
ford,explorer,2020,1.4,diesel,manual,18226,3,2,11135
hyundai,elantra,2012,2.4,diesel,automatic,140285,4,2,8794
bmw,x5,2021,3.4,diesel,automatic,249377,4,1,10312
ford,fiesta,2010,2.8,diesel,manual,132553,4,1,7248
bmw,x5,2005,3.6,electric,semi-automatic,99212,3,4,9215
mercedes,c-class,2003,4.5,electric,automatic,145712,3,2,10085
audi,a3,2005,3.8,diesel,manual,163598,4,2,6128
chevrolet,equinox,2002,3.2,diesel,manual,95716,5,4,5985
volkswagen,golf,2013,3.0,hybrid,automatic,277621,4,4,7947
toyota,camry,2018,4.8,hybrid,semi-automatic,16725,2,5,14965
audi,a3,2021,1.4,hybrid,manual,25053,3,3,12298
bmw,x5,2006,1.8,petrol,semi-automatic,267902,2,5,2341
volkswagen,tiguan,2005,3.2,petrol,automatic,69344,2,1,8913
volkswagen,tiguan,2015,1.6,electric,semi-automatic,117444,4,2,9851
hyundai,elantra,2009,1.7,diesel,semi-automatic,235964,4,5,3780
mercedes,e-class,2013,2.5,diesel,semi-automatic,39779,5,3,9704
volkswagen,passat,2017,2.7,diesel,automatic,167257,4,2,10054
ford,focus,2004,2.8,electric,automatic,203916,3,1,7521
honda,cr-v,2001,1.1,hybrid,semi-automatic,177646,3,4,2947
volkswagen,passat,2013,1.1,hybrid,semi-automatic,11292,4,4,9874
audi,a3,2015,4.5,electric,automatic,51414,4,5,15571
hyundai,tucson,2012,2.5,electric,manual,234833,3,5,7503
audi,q5,2018,3.8,hybrid,semi-automatic,15808,2,5,13983
audi,a3,2011,3.4,diesel,semi-automatic,235373,2,1,6092
toyota,rav4,2020,4.4,electric,automatic,271220,5,4,12575
audi,a3,2016,4.8,petrol,semi-automatic,285781,5,3,7984
ford,explorer,2012,4.8,diesel,manual,272397,2,5,7052
bmw,3 series,2019,1.8,diesel,manual,264879,3,4,6302
mercedes,gla,2009,4.4,hybrid,manual,38382,3,4,11432
kia,rio,2005,2.2,diesel,automatic,68780,4,4,7924
audi,a4,2021,3.0,electric,automatic,291722,5,5,11065
toyota,camry,2006,4.5,diesel,automatic,296119,2,1,5977
volkswagen,passat,2001,1.2,electric,manual,143549,2,1,4729
toyota,corolla,2017,2.1,petrol,manual,295653,3,4,5386
kia,rio,2013,3.7,electric,semi-automatic,214832,3,4,9403
bmw,5 series,2011,4.2,electric,manual,137686,2,5,10846
audi,q5,2004,3.9,petrol,semi-automatic,244557,5,4,4308
honda,civic,2004,1.0,diesel,semi-automatic,23445,4,5,5831
honda,civic,2016,1.1,electric,manual,259759,4,3,6804
mercedes,e-class,2015,4.6,petrol,automatic,160370,2,2,11492
chevrolet,malibu,2001,1.4,hybrid,manual,175481,5,4,3290
kia,rio,2013,3.1,hybrid,manual,47968,5,2,11140
toyota,corolla,2022,2.8,petrol,automatic,108477,5,3,12830
toyota,corolla,2019,2.5,hybrid,semi-automatic,105687,3,1,11186
hyundai,tucson,2017,3.7,petrol,automatic,93324,4,3,12533
toyota,camry,2001,4.5,diesel,automatic,157985,4,1,7240
chevrolet,impala,2008,2.8,petrol,automatic,184529,4,5,7109
kia,rio,2009,1.1,hybrid,manual,175924,4,4,5381
mercedes,e-class,2023,4.5,diesel,automatic,247581,5,2,12048
kia,sportage,2010,2.2,electric,manual,29477,5,1,10710
honda,cr-v,2018,4.9,electric,automatic,105241,2,3,15795
kia,rio,2009,1.2,diesel,semi-automatic,61862,4,3,6762
honda,civic,2001,1.3,petrol,semi-automatic,160858,3,1,2482
kia,sportage,2021,2.8,petrol,manual,181794,4,2,9564
audi,q5,2012,2.5,electric,semi-automatic,122181,3,4,9756
mercedes,gla,2001,2.3,hybrid,automatic,211575,4,2,4968
hyundai,elantra,2022,1.5,petrol,automatic,195259,5,4,9794
chevrolet,equinox,2018,2.8,diesel,automatic,253068,4,1,8738
volkswagen,golf,2016,4.9,petrol,automatic,282966,4,5,9640
ford,explorer,2011,2.3,hybrid,manual,85449,4,1,8991
kia,optima,2022,4.6,petrol,manual,91253,2,1,13474
chevrolet,equinox,2006,4.9,hybrid,automatic,44437,2,2,12411
volkswagen,golf,2000,4.4,petrol,semi-automatic,229250,3,5,3915
toyota,corolla,2020,3.2,diesel,semi-automatic,151773,2,4,10264
volkswagen,golf,2004,1.0,petrol,manual,96465,2,2,4370
volkswagen,tiguan,2010,4.1,hybrid,automatic,45971,2,5,12780
bmw,5 series,2014,1.4,hybrid,manual,95466,3,2,8790
chevrolet,malibu,2002,3.8,hybrid,semi-automatic,273573,2,3,4028
hyundai,elantra,2017,1.2,hybrid,semi-automatic,254135,3,5,6317
hyundai,elantra,2019,2.0,diesel,automatic,61254,4,3,12074
audi,a4,2013,3.2,petrol,automatic,260047,4,4,7499
volkswagen,passat,2011,1.2,diesel,semi-automatic,144904,5,5,5701
bmw,3 series,2008,3.1,petrol,semi-automatic,114651,5,2,7306
ford,explorer,2014,1.6,electric,automatic,268359,2,1,8032
mercedes,c-class,2008,3.8,petrol,automatic,77521,2,1,10249
kia,rio,2016,4.0,electric,manual,158371,5,5,11732
toyota,rav4,2001,1.1,diesel,automatic,168736,2,3,3625
mercedes,c-class,2018,1.6,petrol,automatic,285132,3,5,6897
audi,a3,2007,4.2,diesel,manual,146124,2,4,7477
mercedes,c-class,2004,4.2,diesel,automatic,13283,2,5,10734
chevrolet,equinox,2021,1.5,petrol,manual,104395,2,2,9812
chevrolet,malibu,2005,3.4,hybrid,semi-automatic,107881,2,3,7842
toyota,camry,2019,3.0,diesel,automatic,15814,2,2,13983
chevrolet,equinox,2004,4.3,electric,semi-automatic,15324,3,3,11293
volkswagen,tiguan,2014,4.8,diesel,semi-automatic,8546,3,5,12929
honda,accord,2008,2.5,petrol,manual,188000,4,4,5240
volkswagen,golf,2000,1.2,hybrid,semi-automatic,155211,5,1,3195
audi,a4,2000,3.4,petrol,manual,228124,2,1,2937
ford,fiesta,2018,2.0,petrol,manual,299652,3,2,5506
honda,accord,2023,1.5,hybrid,manual,282131,5,4,7857
toyota,corolla,2010,2.0,hybrid,manual,265328,2,3,4793
toyota,rav4,2001,4.6,diesel,manual,46583,4,2,8068
kia,rio,2016,3.0,diesel,manual,153549,4,5,8829
bmw,x5,2004,2.6,diesel,semi-automatic,217769,3,4,3544
volkswagen,golf,2015,2.4,electric,manual,89366,2,2,11212
mercedes,c-class,2021,1.8,petrol,automatic,209114,2,4,9517
hyundai,elantra,2003,3.6,hybrid,semi-automatic,248432,2,1,4631
audi,q5,2016,1.2,electric,automatic,161942,5,5,10361
bmw,x5,2012,1.1,electric,manual,179817,4,2,7203
volkswagen,golf,2007,3.2,hybrid,semi-automatic,33948,5,4,9721
kia,rio,2019,3.8,hybrid,automatic,172526,4,1,12649
ford,focus,2022,1.6,petrol,manual,38549,3,1,11529
ford,explorer,2012,2.5,electric,semi-automatic,253227,5,3,7135
audi,q5,2003,2.3,electric,semi-automatic,293605,4,5,3427
bmw,x5,2009,2.4,electric,manual,12260,4,2,10954
kia,rio,2016,2.5,petrol,manual,275604,3,5,5887
bmw,5 series,2021,2.0,diesel,manual,238590,4,5,7628
bmw,x5,2020,3.1,petrol,automatic,104470,2,4,12610
toyota,rav4,2017,2.8,electric,semi-automatic,47232,4,2,13055
toyota,camry,2002,3.1,petrol,manual,268550,3,3,2429
hyundai,tucson,2004,2.0,hybrid,manual,289394,2,1,2512
kia,sportage,2020,5.0,electric,semi-automatic,224655,3,2,12606
hyundai,elantra,2006,3.5,electric,automatic,49268,4,5,11914
